ID Progetto,File,Indirizzo,Imprese,Valore Stimato
289269,LOMBARDIA X FEDE,P.le Accursio 21  20151 Milano ( MI ),Caddell Construction Company LCC,294000000
289481,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Poggio Secco   59100 Prato ( PO ),Polistrade Costruzioni Generali SpA,1500000
290025,LOMBARDIA X FEDE,P.za dell'Ateneo Nuovo  20126 Milano ( MI ),CMC Cooperativa Muratori e Cementisti,43585000
291361,LOMBARDIA X FEDE,Via Cozzi  20811 Cesano Maderno ( MB ),Benis Costruzioni srl,3210000
291555,"PIEMONTE, LIGURIA, VENETO (1)",Via Anzio  37023 Grezzana ( VR ),CEA Coop Edile Appennino s.coop.rl,5100000
299518,"PIEMONTE, LIGURIA, VENETO (1)",Via XXIV Maggio 36  10076 Nole ( TO ),F.lli Paonessa srl,1400000
303382,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Porto Vecchio  34135 Trieste ( TS ),Edilcostruzioni Group srl,16810000
310519,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Tessitori  60035 Jesi ( AN ),Edil 3C srl; integrato,1523000
313694,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Zona Gansplatzen  39044 Egna ( BZ ),Mak Costruzioni srl,1900000
319067,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",C.so Matteotti  48011 Alfonsine ( RA ),ACG Arco Costruzioni Generali SpA; ArCo Lavori s.coop.consortile; Benis Costruzioni srl; CITIS Soc. Coop.; Enrico Colombo SpA; Gravili srl; Penta Impianti Scarl; Seli Manutenzioni Generali Srl; VF Costruzioni e Restauri Srl + Nial Nizzoli srl,2022000
322461,"PIEMONTE, LIGURIA, VENETO (1)",Via Meltar  36012 Asiago ( VI ),GVG SpA,
324157,LOMBARDIA X FEDE,P.za Banfi  20866 Carnate ( MB ),Proedil Costruzioni srl,1000000
324418,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via del Castello  53037 San Gimignano ( SI ),Setten Genesio SpA,18700000
325066,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Petrarca  52100 Arezzo ( AR ),CVM Costruzioni srl,5500000
326646,LOMBARDIA X FEDE,P.le Trento  21100 Varese ( VA ),Edil Alta srl; ReseArch Consorzio Stabile scarl,
334914,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le M. Buonarroti 1/A  52011 Bibbiena ( AR ),Campigli srl; Capogruppo ATI; Tecna srl,1070000
335871,"PIEMONTE, LIGURIA, VENETO (1)",Via Selva Rosata 79  30021 Caorle ( VE ),Manelli Impresa Spa,20122000
336548,LOMBARDIA X FEDE,Via General Biancardi   21052 Busto Arsizio ( VA ),Teicos UE srl; integrato,9200000
340404,LOMBARDIA X FEDE,area ex Falck  20099 Sesto San Giovanni ( MI ),Edison Facility Solutions SpA; Inso SpA Sistemi per le Infrastrutture Sociali; Italiana Costruzioni SpA; Societa' Italiana Condotte d'Acqua SpA,450000000
344268,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Vittoria  38068 Rovereto ( TN ),Ediltione SpA; integrato,6813000
351297,LOMBARDIA X FEDE,P.le Virgilio  20900 Monza ( MB ),Quadrio Costruzioni SpA,5000000
351453,LOMBARDIA X FEDE,Vc. Pace 8  25032 Chiari ( BS ),ITI Impresa Generale SpA; integrato,2612000
351905,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Flangini  33077 Sacile ( PN ),Cella Costruzioni srl,3363000
352284,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.le S.Maria Misericordia 15  33100 Udine ( UD ),GLF Grandi Lavori Fincosit SpA; Milani Giovanni & C srl; integrato,56581000
354036,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Alto Adige  39100 Bolzano ( BZ ),CMB Coop.Muratori e Braccianti di Carpi srl,300000000
354567,"PIEMONTE, LIGURIA, VENETO (1)",Strada Salga  10072 Caselle Torinese ( TO ),Franco Innovazioni srl; Ital-Impianti srl; SICET srl,3996000
356082,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Scuderie  39012 Merano ( BZ ),Atzwanger SpA; Capogruppo ATI; Obrist srl; Pichler Projects srl + Capogruppo ATI; Obrist srl; Pichler Projects srl,16627000
359309,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via De Chirico  44011 Argenta ( FE ),AS Costruzioni e Servizi srl; ArCo Lavori s.coop.consortile; Ecis Global srl; Tesco srl,3009000
359503,LOMBARDIA X FEDE,Via Emanuele Jona 15   20151 Milano ( MI ),Conscoop - Cons. Cooperative Produzione e Lavoro,18207000
363618,"PIEMONTE, LIGURIA, VENETO (1)",Sestiere Dorsoduro 2209  30123 Venezia ( VE ),Errico Costruzioni srl,2046000
366682,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc.Cisanello  56124 Pisa ( PI ),Capogruppo ATI; Fiorini Impianti Group srl,21000000
367220,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Cassarello  58022 Follonica ( GR ),Impredil Immobiliare di Costruzioni srl,1900000
371374,"PIEMONTE, LIGURIA, VENETO (1)",Via del Giglio  35100 Padova ( PD ),San Lorenzo Invest srl,4800000
372010,"PIEMONTE, LIGURIA, VENETO (1)",Comparto B ex Mandelli  10093 Collegno ( TO ),CGG Gilardi Costruzioni Generali  SpA,1500000
372752,LOMBARDIA X FEDE,Via Parri  20097 San Donato Milanese ( MI ),ArCo Lavori s.coop.consortile; CIMS scrl Cooperativa Intersettoriale Montana; COEDIL Costruzioni Generali SpA; Hana srl; ITI Impresa Generale SpA; Radar srl; TM Tecnologie e Mobilità s.coop.,3171000
373415,LOMBARDIA X FEDE,Via Matteotti  21052 Busto Arsizio ( VA ),Notarimpresa SpA; integrato,4030000
376248,LOMBARDIA X FEDE,Via Toti  21047 Saronno ( VA ),CGM srl,7932000
376284,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Avellaneda 11  33084 Cordenons ( PN ),Costruzioni Ingg. Penzi SpA; integrato,5592000
377246,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Carlo Hollan  34100 Trieste ( TS ),Rosso srl,700000
378830,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Str. Nazionale Flaminia 346  61032 Fano ( PU ),GM Costruzioni srl,800000
381799,"PIEMONTE, LIGURIA, VENETO (1)",via San Marco  35129 Padova ( PD ),Brenta Lavori srl,25000000
383117,LOMBARDIA X FEDE,Loc.Masnago  21100 Varese ( VA ),Operazione srl,6988000
384868,"PIEMONTE, LIGURIA, VENETO (1)",P.za San Gregorio 68  37040 Veronella ( VR ),Capogruppo ATI; Techne SpA,2750000
386443,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Fr.Settequerce  39018 Terlano ( BZ ),Mastria Costruzioni srl,2741000
386869,LOMBARDIA X FEDE,Str.Briantea  24034 Cisano Bergamasco ( BG ),Roncelli Group srl,50000000
387655,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. S.Pietro in Palazzi    57023 Cecina ( LI ),Capogruppo ATI; TIPECO srl,1624000
388589,"PIEMONTE, LIGURIA, VENETO (1)",Via Va Cismon  36016 Thiene ( VI ),Agribeton SpA,1300000
389430,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ","Via Giuseppe Mazzini, 65  59100 Prato ( PO )",Cinquegrana Costruzioni srl,3312000
390443,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.za Sciascia  47522 Cesena ( FC ),ACMAR Scpa; Cires Società Cooperativa; Consorzio Nazionale Coop.Produzione Lavoro Ciro; Melegari & Marocchi; Omnia Impianti srl,14291000
392683,LOMBARDIA X FEDE,Area ex Expo  20157 Milano ( MI ),CMB Coop Muratori e Braccianti di Carpi srl + Renco SpA,416000000
393041,"PIEMONTE, LIGURIA, VENETO (1)",Via Vittorio Emanuele II 202  12042 Bra ( CN ),Cornaglia F.lli srl,1785000
393711,"PIEMONTE, LIGURIA, VENETO (1)",Via Torino  10072 Caselle Torinese ( TO ),IEF Leonardo sas di Farro Francescosaverio e C.,1886000
393762,"PIEMONTE, LIGURIA, VENETO (1)",Via Verdi 18  10078 Venaria Reale ( TO ),Cobar SpA + Fiammengo Federico srl; integrato,1820000
394316,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Lungomare Ponente  54100 Massa ( MS ),San Colombano Costruzioni SpA,3161000
395407,LOMBARDIA X FEDE,C.so Europa  22063 Cantù ( CO ),Cobet srl; Masi Group srl; Nessi & Majocchi SpA; Pichler Projects srl,40000000
395535,"PIEMONTE, LIGURIA, VENETO (1)",Via Gabelli  35121 Padova ( PD ),AHSI SpA; Capogruppo ATI,5804000
395647,LOMBARDIA X FEDE,Loc.Villa Igea  26900 Lodi ( LO ),Impredima srl,1929000
395807,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Pontorme  50053 Empoli ( FI ),San Michele srl,14000000
401761,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.za del Magistrato 2  39038 San Candido ( BZ ),Unionbau SpA,1123000
402002,"PIEMONTE, LIGURIA, VENETO (1)",C.so Francia 45  10100 Torino ( TO ),Nuova Siet SpA,2000000
402109,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Molina di Ledro  38067 Ledro ( TN ),Capogruppo ATI; Nord Costruzioni srl,3622000
402333,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Druso 289  39100 Bolzano ( BZ ),Capogruppo ATI; Mak Costruzioni srl; Vitralux srl,18121000
402754,LOMBARDIA X FEDE,Via Crespi 40  20159 Milano ( MI ),Capogruppo ATI; GC Appalti srl; integrato,8900000
403021,LOMBARDIA X FEDE,Via Erodoto 4  20126 Milano ( MI ),Sapa Costruzioni srl,15000000
405651,LOMBARDIA X FEDE,Via Cecilio 15  22100 Como ( CO ),Impresa Foti srl,5000000
406011,LOMBARDIA X FEDE,P.za Affari  23900 Lecco ( LC ),ECoRes srl; Infratech Consorzio Stabile srl,5763000
406268,LOMBARDIA X FEDE,C.so XXII Marzo 14  20135 Milano ( MI ),Grassi & Crespi srl,
406770,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via S. Ubaldesca Taccini  56012 Calcinaia ( PI ),Campigli srl; Capogruppo ATI; OLV srl; Possenti Impianti srl,4689000
407147,"PIEMONTE, LIGURIA, VENETO (1)",loc. Bolzaneto Valpolcevera  16162 Genova ( GE ),ITI Impresa Generale SpA,7877000
407299,"PIEMONTE, LIGURIA, VENETO (1)",via Verdi  35013 Cittadella ( PD ),Tiemme Costruzioni Edili SpA,5000000
407344,LOMBARDIA X FEDE,via Bernocchi  20025 Legnano ( MI ),Capogruppo ATI; Tabano srl,5839000
407362,"PIEMONTE, LIGURIA, VENETO (1)",v.le delle Palme  18018 Taggia ( IM ),Ecoedile srl,2600000
408125,LOMBARDIA X FEDE,Vc.Canonica  23900 Lecco ( LC ),Montorfano & C.sas,3500000
409306,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",p.le Farini 21  48121 Ravenna ( RA ),CEAR Consorzio Edili Artigiani Ravenna Soc.; Safer srl; Stylcasa srl,4643000
409332,LOMBARDIA X FEDE,Via Di Vittorio-Via Cecilio  22100 Como ( CO ),Consorzio Stabile GECO General Contract; Paladino Costruzioni srl,6953000
409795,"PIEMONTE, LIGURIA, VENETO (1)",Via Savona   15100 Alessandria ( AL ),Capogruppo ATI; PLT Costruzioni srl; integrato,8700000
410600,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",fr. San Donato in Poggio  50028 Barberino Tavarnelle ( FI ),Edil Tecna srl,1377000
410608,"PIEMONTE, LIGURIA, VENETO (1)",Via Principi di Villafranca 4  10068 Villafranca Piemonte ( TO ),Capogruppo ATI; MIT srl,4500000
410694,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Tonfano di Marina di Pietrasanta  55045 Pietrasanta ( LU ),Fabio Francesconi srl,4667000
411318,LOMBARDIA X FEDE,Via Abruzzi 3   20068 Peschiera Borromeo ( MI ),Capogruppo ATI; Errebi Impianti srl,1500000
411484,"PIEMONTE, LIGURIA, VENETO (1)",Via Roma  31010 Cimadolmo ( TV ),Dicataldo Sabino,1899000
411641,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Tarlombani 7  48025 Riolo Terme ( RA ),Consorzio Nazionale Coop.Produzione Lavoro Ciro,5834000
412008,LOMBARDIA X FEDE,Alzaia Naviglio Martesana  20064 Gorgonzola ( MI ),Impresa Giorgio Lanzetta SpA,1175000
412054,LOMBARDIA X FEDE,Via Monte Grappa  20812 Limbiate ( MB ),Consorzio Nazionale Coop.Produzione Lavoro Ciro,14360000
412865,LOMBARDIA X FEDE,Via Roma 2  22029 Uggiate con Ronago ( CO ),Capogruppo ATI; SRB Costruzioni srl,1904000
413298,"PIEMONTE, LIGURIA, VENETO (1)",Via Mazzini 9  10044 Pianezza ( TO ),Capogruppo ATI; Eurosistemi srl,3789000
414116,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Piave   38122 Trento ( TN ),Habitat SpA Impresa Costruzioni,23000000
414437,LOMBARDIA X FEDE,Via Mosè Bianchi  20841 Carate Brianza ( MB ),Multi Manutenzione srl,
414828,LOMBARDIA X FEDE,Via Lorenteggio 181  20147 Milano ( MI ),ArCo Lavori s.coop.consortile,14447000
415088,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Q.re Shangay  57121 Livorno ( LI ),Capogruppo ATI; Insel SpA,6325000
415089,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",loc. Compiobbi  50014 Fiesole ( FI ),RCR Restauri srl,1330000
415357,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via A. Da Morrona  56121 Pisa ( PI ),Consorzio Stabile Build scarl,2816000
415585,"PIEMONTE, LIGURIA, VENETO (1)",via Cantarane 24  37129 Verona ( VR ),Capogruppo ATI; Carla Tomasi srl; Elettroimpianti Passarin srl; Gelmini Cav. Nello SpA,
415646,"PIEMONTE, LIGURIA, VENETO (1)",Via Schiappareli  10036 Settimo Torinese ( TO ),Patrimonio Città di Settimo Torinese srl,2202000
415718,"PIEMONTE, LIGURIA, VENETO (1)",Via Palazzo della Fortezza 14  16149 Genova ( GE ),Aedinovis Srl; Capogruppo ATI,1900000
416348,LOMBARDIA X FEDE,Via Quadrio  20025 Legnano ( MI ),Cozzi Costruzioni srl,4500000
416425,"PIEMONTE, LIGURIA, VENETO (1)",Str. Castelvecchio  10024 Moncalieri ( TO ),Sinfonia Costruzioni srl,2000000
416882,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Biancolelli 38  40132 Bologna ( BO ),Capogruppo ATI; Paolucci Costruzioni srl,3796000
418488,LOMBARDIA X FEDE,Via ai Campi  20060 Trezzano Rosa ( MI ),Viviani Impianti srl,1176000
419564,"PIEMONTE, LIGURIA, VENETO (1)",Via Banfo 32  10155 Torino ( TO ),Domus Edile srl; Palmucci Costruzioni srl,3552000
420456,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Toscanini  59100 Prato ( PO ),Insel SpA,4718000
420605,LOMBARDIA X FEDE,Via Giuffrè 8  20159 Milano ( MI ),Capogruppo ATI; Edil Isotermo srl,7004000
422193,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via S. Francesco D'Assisi  55011 Altopascio ( LU ),Capogruppo ATI; Insel SpA; Iron & Steel srl,4828000
422714,"PIEMONTE, LIGURIA, VENETO (1)",Via Madonna  35010 Villafranca Padovana ( PD ),Patavina Costruzioni srl,1952000
424710,"PIEMONTE, LIGURIA, VENETO (1)",Fr.Barbisano  31053 Pieve di Soligo ( TV ),Cauduro Costruzioni Srl,
424871,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Parco del Cardeto  60121 Ancona ( AN ),Edil Rental Group srl,3513000
424947,"PIEMONTE, LIGURIA, VENETO (1)",Via Pascoli 7  37016 Garda ( VR ),Costruzioni Guerra srl,4518000
425611,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Santa Croce  38100 Trento ( TN ),Nerobutto srl società benefit,1950000
425973,LOMBARDIA X FEDE,C.so Europa 250  20017 Rho ( MI ),Capogruppo ATI,3690000
426026,"PIEMONTE, LIGURIA, VENETO (1)",Loc.Vocogno  28852 Craveggia ( VB ),UNYCA srl,7600000
426040,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Palestro  60035 Jesi ( AN ),Capogruppo ATI; Edil GeCo srl  Edilizia Generali Costruzioni,3354000
426383,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Riva  39032 Campo Tures ( BZ ),Schmidhammer srl; Unionbau SpA,5136000
427268,"PIEMONTE, LIGURIA, VENETO (1)",V.le Alighieri 12  31029 Vittorio Veneto ( TV ),Costruzioni Dalla Libera srl,2412000
427365,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Cesare Battisti  62039 Visso ( MC ),Simcor Costruzioni Generali srl,3437000
427383,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Piane di Moro  63084 Folignano ( AP ),Cogeco 7 srl,1937000
427591,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Dei Campi  39025 Naturno ( BZ ),Bonedil srl,4299000
427717,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Fr.Piane di Montegiorgio  63833 Montegiorgio ( FM ),Manelli Impresa Spa,15589000
427942,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.za XI Maggio  57122 Livorno ( LI ),Brc SpA,2597000
428128,LOMBARDIA X FEDE,Via Pestalozzi 18  20143 Milano ( MI ),Impresa Edile Mariani srl,15000000
428733,"PIEMONTE, LIGURIA, VENETO (1)",Via Riccati  31033 Castelfranco Veneto ( TV ),Itaco Consorzio Stabile,7591000
428807,LOMBARDIA X FEDE,Via Giambellino 150  20147 Milano ( MI ),ArCo Lavori s.coop.consortile; Paolo Beltrami Costruzioni SpA,5235000
428937,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Bari  39100 Bolzano ( BZ ),Askeen srl; Elpo srl; Pichler Projects srl; Schmidhammer srl; Unionbau SpA,21965000
428955,"PIEMONTE, LIGURIA, VENETO (1)",Loc.S.Guglielmo  15057 Tortona ( AL ),Bieffe Montaggi srl; F.lli La Rocca srl; Maiola Gianluca; SILE Costruzioni srl,
429104,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Leopardi  60019 Senigallia ( AN ),Immobiliare La Penna srl,7500000
430351,"PIEMONTE, LIGURIA, VENETO (1)",C.so Vercelli   10015 Ivrea ( TO ),Flecchia srl + Prefabbricati Guerrini srl; Ricciato Alessandro,2000000
430443,"PIEMONTE, LIGURIA, VENETO (1)",Via Feltrina Nord  31044 Montebelluna ( TV ),Capogruppo ATI; Ebanisteria Caputo di Cataldo e Michele Caputo snc,
430931,"PIEMONTE, LIGURIA, VENETO (1)",Via delle Melette  35138 Padova ( PD ),Prearo Costruzioni,5000000
431124,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via IV Novembre  33033 Codroipo ( UD ),Edilimpianti srl + Valerio Sabinot srl,1052000
431300,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. La Villa  39036 Badia ( BZ ),Bioc Bau srl,1699000
431528,"PIEMONTE, LIGURIA, VENETO (1)",Via dell'Industria 12  17038 Villanova d'Albenga ( SV ),Icose SpA,4000000
431537,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Chini  38123 Trento ( TN ),Capogruppo ATI; Macos srl; Zorzi geom. Mario srl,19110000
431728,"PIEMONTE, LIGURIA, VENETO (1)",Via Pralungo  30027 San Donà di Piave ( VE ),Andreola srl; Costruzioni Lago Srl; Itaco Consorzio Stabile,4675000
432131,"PIEMONTE, LIGURIA, VENETO (1)",Via Romitorio 108  16010 Masone ( GE ),Cevig srl,1330000
432453,LOMBARDIA X FEDE,P.za Libertà  20090 Buccinasco ( MI ),Asea Consorzio Cooperativo,15000000
432700,LOMBARDIA X FEDE,Via Melchiorre Gioia 20  20124 Milano ( MI ),AZA Aghito Zambonini SpA; Consorzio Edil Nord; ICM SpA,25000000
433243,"PIEMONTE, LIGURIA, VENETO (1)",Via Verolengo 29  10149 Torino ( TO ),Edilcostruzioni Group srl,2555000
433255,"PIEMONTE, LIGURIA, VENETO (1)",C.so Grosseto 40  10148 Torino ( TO ),Escavazioni F.lli Bazzani SpA,2500000
434296,LOMBARDIA X FEDE,C.so Italia 23  20122 Milano ( MI ),Colombo Costruzioni SpA,
434512,"PIEMONTE, LIGURIA, VENETO (1)",Str. Le Grazie 8  37134 Verona ( VR ),22-40 - P0212).; Capogruppo ATI; Gelmini Cav. Nello SpA,8284000
434953,LOMBARDIA X FEDE,Fr. Scannabue  26020 Palazzo Pignano ( CR ),Consorzio Stabile Costruendo srl,
434987,LOMBARDIA X FEDE,Via Monfalcone 21  21100 Varese ( VA ),Capogruppo ATI; Consorzio Innova Società Cooperativa; PERTOT srl Ecologia/Servizi,3608000
435013,LOMBARDIA X FEDE,Via Gabriele D'Annunzio  25080 Puegnago del Garda ( BS ),IEF Leonardo sas di Farro Francescosaverio e C.,1426000
435039,LOMBARDIA X FEDE,Via Ca' Bernardo  24040 Fornovo San Giovanni ( BG ),Capogruppo ATI; Costruzioni Lago Srl,2385000
435310,"PIEMONTE, LIGURIA, VENETO (1)",via C.Ramo  10090 Buttigliera Alta ( TO ),MIRO srl Costruzioni Edili,3500000
435904,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via del Castello 12  41042 Fiorano Modenese ( MO ),Argento srl; Capogruppo ATI,797000
436485,LOMBARDIA X FEDE,Via Gobetti  20090 Cesano Boscone ( MI ),Fiammengo Federico srl,4900000
436812,LOMBARDIA X FEDE,V.le Europa 47  24023 Clusone ( BG ),Impresa Costruzioni Geom Ghidelli,4000000
436951,LOMBARDIA X FEDE,Via Pietro Nenni 20  20056 Trezzo sull'Adda ( MI ),Elleterm Energy srl,3804000
437188,"PIEMONTE, LIGURIA, VENETO (1)",P.za Muston  10066 Torre Pellice ( TO ),CSG Costruzioni srl,2297000
437226,"PIEMONTE, LIGURIA, VENETO (1)",Via IV Novembre 2  10069 Villar Perosa ( TO ),Opera srl,1466000
437464,"PIEMONTE, LIGURIA, VENETO (1)",Via XXIV Maggio 20  28921 Verbania ( VB ),Frua Immobiliare srl,2000000
437524,"PIEMONTE, LIGURIA, VENETO (1)",Via Regione Fiore  10090 Gassino Torinese ( TO ),Capogruppo ATI; MIT srl,5512000
437761,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Lungo Isarco Sinistro  39100 Bolzano ( BZ ),Manelli Bau,6120000
438041,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc.S.Annunziata  63074 San Benedetto del Tronto ( AP ),Capogruppo ATI; Elettroservice Group srl Impianti Tecnologici; Ortu Giuseppe Impresa edile,1194000
438347,LOMBARDIA X FEDE,Via Scialoia 15/19/21  20161 Milano ( MI ),Capogruppo ATI; Teknova Ambiente srl,38100000
438615,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Dei Mille  41013 Castelfranco Emilia ( MO ),Samoter del geom.Munno Antonio,510000
438841,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Calata Caio Duilio 52  61121 Pesaro ( PU ),Renco SpA,9450000
438918,"PIEMONTE, LIGURIA, VENETO (1)",P.le Funtanin  18039 Ventimiglia ( IM ),Capogruppo ATI; Roger Group SpA; integrato,3453000
439040,"PIEMONTE, LIGURIA, VENETO (1)",Via R. Menaldi  32043 Cortina d'Ampezzo ( BL ),Carron SpA,7000000
439442,LOMBARDIA X FEDE,Via Gattamelata  20149 Milano ( MI ),CMB Coop Muratori e Braccianti di Carpi srl,170000000
439768,"PIEMONTE, LIGURIA, VENETO (1)","Via dell'Oreficeria, 16  36100 Vicenza ( VI )",Strabag SpA,61000000
440009,LOMBARDIA X FEDE,Via Borfuro 11a  24122 Bergamo ( BG ),Ares srl; Capogruppo ATI; Cons. Stabile Conpat scarl; GeDi Group SpA,5182000
440069,LOMBARDIA X FEDE,Via Volta  22075 Lurate Caccivio ( CO ),Graphite srl,1300000
440346,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via F. Orsini 48  47121 Forlì ( FC ),COGEN Costruzioni Generali Neri srl; Fenix Consorzio Stabile scarl,9512000
440393,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Camposabbionario 11/a  44121 Ferrara ( FE ),ACG Arco Costruzioni Generali SpA,3146000
440453,LOMBARDIA X FEDE,Via Catone 24  20158 Milano ( MI ),Capogruppo ATI; Ingegneria Costruzioni Colombrita Srl,11975000
440588,"PIEMONTE, LIGURIA, VENETO (1)",Via Federici   19126 La Spezia ( SP ),SET SpA Società Edilizia Tirrena,1357000
440649,"PIEMONTE, LIGURIA, VENETO (1)",Via Tesso 7  10074 Lanzo Torinese ( TO ),Preve Costruzioni SpA,2304000
440694,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.za Eroi Caduti 1  47020 Montiano ( FC ),Paolucci Costruzioni srl,1808000
440823,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Martiri della Libertà  41054 Marano sul Panaro ( MO ),Cosbeton srl,5075000
440898,LOMBARDIA X FEDE,Fr.Piano  24062 Costa Volpino ( BG ),Capogruppo ATI; Duci srl,
440915,"PIEMONTE, LIGURIA, VENETO (1)",Via Tortora 48  12084 Mondovì ( CN ),SCC srl,9274000
440974,"PIEMONTE, LIGURIA, VENETO (1)",Baluardo La Marmora 12  28100 Novara ( NO ),Neocos srl,3224000
441034,"PIEMONTE, LIGURIA, VENETO (1)",Via Vidua 1  10144 Torino ( TO ),Emme 2 Edilizia snc di Manca Nicholas e Ottavio; Spinosa Costruzioni Generali Srl,5221000
441084,"PIEMONTE, LIGURIA, VENETO (1)",Via M.Greppi 18  28100 Novara ( NO ),Artedil di Campennì Rocco & C srl,2473000
441143,"PIEMONTE, LIGURIA, VENETO (1)",C.so Giovanni Giolitti 11  12100 Cuneo ( CN ),Piccolomini srl,2535000
441148,"PIEMONTE, LIGURIA, VENETO (1)",V.le Vittorio Veneto 3  15057 Tortona ( AL ),Cogeas srl,1045000
441206,"PIEMONTE, LIGURIA, VENETO (1)",P.za Facelli  15011 Acqui Terme ( AL ),Capogruppo ATI; GeoEdil srl + GeoEdil srl,1133000
441389,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Cavallotti 42  54033 Carrara ( MS ),Capogruppo ATI; MCI srl; Sicim Società Cooperativa,6119000
441404,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Adua 98  51100 Pistoia ( PT ),Consorzio Integra Società Cooperativa; integrato,9316000
441409,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Pacinotti 11  51100 Pistoia ( PT ),Capogruppo ATI; TCI srl Tecnologie Civili e Industriali,3284000
